CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION
02/01/2016,Completed,02/01/2016,16-00640674,Pothole in Street,Final Outcome,Pothole Patched,39,3900 S COTTAGE GROVE AVE,60653,1182255.0516304,1879280.154909,4,2,38,,41.823901010742176,-87.60701828995683,"(41.823901010742176, -87.60701828995683)"
02/01/2016,Completed,02/01/2016,16-00640644,Pothole in Street,Final Outcome,Pothole Patched,52,4200 S DREXEL BLVD,60653,1182877.93948885,1877101.06672587,4,2,36,47,41.81790477255298,-87.60479537045451,"(41.81790477255298, -87.60479537045451)"
02/01/2016,Completed,02/01/2016,16-00640617,Pothole in Street,Final Outcome,Pothole Patched,36,600 E 43RD ST,60653,1180977.44459285,1876632.38497285,4,2,38,,41.81683962674847,-87.61158423690947,"(41.81683962674847, -87.61158423690947)"
02/01/2016,Completed,02/01/2016,16-00640544,Pothole in Street,Final Outcome,Pothole Patched,19,1200 W CORNELIA AVE,60657,1167666.62621668,1923384.25719316,44,19,6,,41.94542583640328,-87.6592422856348,"(41.94542583640328, -87.6592422856348)"
02/01/2016,Completed,02/01/2016,16-00640383,Pothole in Street,Final Outcome,Pothole Patched,8,918 W BELMONT AVE,60657,1169727.26107833,1921444.44261149,44,19,6,17,41.94004790646268,-87.65232113311828,"(41.94004790646268, -87.65232113311828)"
02/01/2016,Completed,02/01/2016,16-00640327,Pothole in Street,Final Outcome,Pothole Patched,12,2500 N ORCHARD ST,60614,1171174.60762748,1917049.7499174,43,19,7,,41.927917268688134,-87.64656303592947,"(41.927917268688134, -87.64656303592947)"
02/01/2016,Completed,02/01/2016,16-00640140,Pothole in Street,Final Outcome,Pothole Patched,9,500 W DEMING PL,60614,1172310.6781251,1917305.09920376,43,19,7,23,41.92860593950327,-87.64238350981748,"(41.92860593950327, -87.64238350981748)"
02/01/2016,Completed,02/01/2016,16-00640068,Pothole in Street,Final Outcome,Pothole Patched,13,2959 N SHEFFIELD AVE,60657,1169097.41181727,1919900.95189774,44,19,6,17,41.93622825045359,-87.65383465734959,"(41.93622825045359, -87.65383465734959)"
02/01/2016,Completed,02/01/2016,16-00639934,Pothole in Street,Final Outcome,Pothole Patched,8,3500 N RACINE AVE,60657,1167666.62621668,1923384.25719316,44,19,6,,41.94535869328941,-87.65926993901994,"(41.94535869328941, -87.65926993901994)"
02/01/2016,Completed,02/01/2016,16-00639768,Pothole in Street,Final Outcome,Pothole Patched,67,2900 W 59TH ST,60629,1158054.75547578,1865386.70501706,16,8,63,59,41.78647507730073,-87.69609860236764,"(41.78647507730073, -87.69609860236764)"
02/01/2016,Completed,02/01/2016,16-00639670,Pothole in Street,Final Outcome,Pothole Patched,40,1800 W 57TH ST,60636,1165322.27438809,1866886.87207723,15,7,67,,41.7904408624005,-87.66940895673713,"(41.7904408624005, -87.66940895673713)"
02/01/2016,Completed,02/01/2016,16-00639636,Pothole in Street,Final Outcome,Pothole Patched,5,1900 W 57TH ST,60636,1164660.93860938,1866870.70442813,15,7,67,,41.79041081680025,-87.67183353716281,"(41.79041081680025, -87.67183353716281)"
02/01/2016,Completed,02/01/2016,16-00639622,Pothole in Street,Final Outcome,Pothole Patched,1,5354 S FAIRFIELD AVE,60632,1158949.57928063,1869037.2650708,14,9,63,,41.79573961662254,-87.69278178800509,"(41.79573961662254, -87.69278178800509)"
02/01/2016,Completed,02/01/2016,16-00639621,Pothole in Street,Final Outcome,Pothole Patched,,6260 W NORTH AVE,60639,1134219.62009236,1909974.69610671,29,25,25,,41.90928720968725,-87.78255480261825,"(41.90928720968725, -87.78255480261825)"
02/01/2016,Completed,02/01/2016,16-00639609,Pothole in Street,Final Outcome,Pothole Patched,16,5401 S FAIRFIELD AVE,60632,1158958.27928063,1868728.7650708,14,9,63,,41.79544826203436,-87.69248141938311,"(41.79544826203436, -87.69248141938311)"
02/01/2016,Completed,02/01/2016,16-00639471,Pothole in Street,Final Outcome,Pothole Patched,20,7100 W HIGGINS AVE,60656,1127993.9276292,1935968.85461113,41,16,10,,41.98073079662576,-87.80467734980273,"(41.98073079662576, -87.80467734980273)"
02/01/2016,Completed,02/01/2016,16-00637845,Pothole in Street,Final Outcome,Pothole Patched,23,3500 S LOWE AVE,60609,1172536.91561315,1881690.98761633,11,9,60,,41.83078055014462,-87.64260049172776,"(41.83078055014462, -87.64260049172776)"
02/01/2016,Completed,02/01/2016,16-00636506,Pothole in Street,Final Outcome,Pothole Patched,7,950 E 86TH ST,60619,1184126.69903287,1848161.56460135,8,6,44,50,41.73864232387654,-87.6004875994562,"(41.73864232387654, -87.6004875994562)"
02/01/2016,Completed,02/01/2016,16-00634953,Pothole in Street,Final Outcome,Pothole Patched,29,1600 N MILWAUKEE AVE,60647,1162740.51848325,1910648.44219595,2,14,24,33,41.91043679855338,-87.67776102073448,"(41.91043679855338, -87.67776102073448)"
02/01/2016,Completed,02/01/2016,16-00634927,Pothole in Street,Final Outcome,Pothole Patched,19,1700 N MILWAUKEE AVE,60647,1161981.03631625,1911289.52022681,32,14,24,33,41.912188051720925,-87.68049071562794,"(41.912188051720925, -87.68049071562794)"
02/01/2016,Completed,02/01/2016,16-00634896,Pothole in Street,Final Outcome,Pothole Patched,34,1800 N MILWAUKEE AVE,60647,1161247.94670078,1911914.78737452,32,14,22,33,41.91403515174564,-87.68334144330755,"(41.91403515174564, -87.68334144330755)"
02/01/2016,Completed,02/01/2016,16-00634885,Pothole in Street,Final Outcome,Pothole Patched,24,1900 N MILWAUKEE AVE,60647,1160407.52757319,1912634.33469464,32,14,22,33,41.9159236984522,-87.6862525709035,"(41.9159236984522, -87.6862525709035)"
02/01/2016,Completed,02/01/2016,16-00634879,Pothole in Street,Final Outcome,Pothole Patched,17,1901 N MILWAUKEE AVE,60647,1160399.72757319,1912641.03469464,32,14,22,33,41.91608885385308,-87.6860589300754,"(41.91608885385308, -87.6860589300754)"
02/01/2016,Completed,02/01/2016,16-00634846,Pothole in Street,Final Outcome,Pothole Patched,18,1801 N MILWAUKEE AVE,60647,1161225.8101775,1911933.98022588,32,14,22,33,41.914112983196624,-87.68301529874253,"(41.914112983196624, -87.68301529874253)"
02/01/2016,Completed,02/01/2016,16-00634789,Pothole in Street,Final Outcome,Pothole Patched,20,1701 N MILWAUKEE AVE,60647,1161973.83631625,1911295.72022681,32,14,24,33,41.91235487836141,-87.68029967133904,"(41.91235487836141, -87.68029967133904)"
02/01/2016,Completed,02/01/2016,16-00634735,Pothole in Street,Final Outcome,Pothole Patched,28,1601 N MILWAUKEE AVE,60647,1162732.61848325,1910655.14219595,2,14,24,33,41.91060813766019,-87.67757727904994,"(41.91060813766019, -87.67757727904994)"
02/01/2016,Completed,02/01/2016,16-00632362,Pothole in Street,Final Outcome,Pothole Patched,1,700 E 51ST ST,60615,1181812.80059234,1871348.33773108,4,2,38,,41.80231993833635,-87.60870118213825,"(41.80231993833635, -87.60870118213825)"
02/01/2016,Completed,02/25/2016,16-00649324,Pothole in Street,Final Outcome,Pothole Patched,56,700 W 81ST ST,60620,1173042.99000595,1851168.27902694,21,6,71,,41.74714018604218,-87.6415628616194,"(41.74714018604218, -87.6415628616194)"
02/01/2016,Completed,02/25/2016,16-00643413,Pothole in Street,Final Outcome,Pothole Patched,3,5699 N SB OUTER LAKE SHORE DR,60660,1169073.19997706,1938027.92001948,48,20,77,,41.985424127098604,-87.65335689550481,"(41.985424127098604, -87.65335689550481)"
02/01/2016,Completed,02/23/2016,16-00646285,Pothole in Street,Final Outcome,Completed Upon Arrival,0,3926 W WELLINGTON AVE,60618,1149602.49977842,1919651.02391484,30,25,21,,41.93554988475496,-87.72566868484503,"(41.93554988475496, -87.72566868484503)"
02/01/2016,Completed,02/23/2016,16-00642041,Pothole in Street,Final Outcome,Completed Upon Arrival,0,3830 W WELLINGTON AVE,60618,1150202.00070448,1919664.38091922,30,25,21,,41.935576088110274,-87.7234763966358,"(41.935576088110274, -87.7234763966358)"
02/01/2016,Completed,02/19/2016,16-00632520,Pothole in Street,Final Outcome,Pothole Patched,3,4042 N PULASKI RD,60641,1149003.23677118,1926564.05989102,39,17,16,,41.95492868329578,-87.7278008002035,"(41.95492868329578, -87.7278008002035)"
02/01/2016,Completed,02/18/2016,16-00651750,Pothole in Street,Final Outcome,Pothole Patched,11,5821 N LACEY AVE,60646,1141974.46977958,1938604.36818769,39,16,12,,41.987762007051764,-87.75329644270298,"(41.987762007051764, -87.75329644270298)"
02/01/2016,Completed,02/18/2016,16-00640719,Pothole in Street,Final Outcome,Pothole Patched,3,800 E 81ST ST,60619,1182964.33602243,1851467.28347335,8,6,44,51,41.74773774889731,-87.60507361234846,"(41.74773774889731, -87.60507361234846)"
02/01/2016,Completed,02/18/2016,16-00638785,Pothole in Street,Final Outcome,Pothole Patched,6,6000 N JERSEY AVE,60659,1153428.80811319,1939692.52449403,50,17,13,,41.99042876147561,-87.71118388502332,"(41.99042876147561, -87.71118388502332)"
02/01/2016,Completed,02/17/2016,16-00642055,Pothole in Street,Final Outcome,Pothole Patched,1,5700 N LAKE SHORE DR,60660,1169044.905375,1938170.7886,48,20,77,,41.98587146134214,-87.65381231962796,"(41.98587146134214, -87.65381231962796)"
02/01/2016,Completed,02/17/2016,16-00641445,Pothole in Street,Final Outcome,Street Resurfaced,0,2241 W ARGYLE ST,60625,1160394.7599192,1933163.38417612,40,20,4,,41.972190478923565,-87.68577858908023,"(41.972190478923565, -87.68577858908023)"
02/01/2016,Completed,02/16/2016,16-00642197,Pothole in Street,Final Outcome,Pothole Patched,1,7401 N WESTERN AVE,60645,1159014.93037201,1949039.13001992,50,24,2,,42.01567584799203,-87.69006896454371,"(42.01567584799203, -87.69006896454371)"
02/01/2016,Completed,02/16/2016,16-00642434,Pothole in Street,Final Outcome,Pothole Patched,1,7320 N WESTERN AVE,60645,1159014.89248414,1948501.20000736,50,24,2,,42.014703696954335,-87.6903706085547,"(42.014703696954335, -87.6903706085547)"
02/01/2016,Completed,02/16/2016,16-00642255,Pothole in Street,Final Outcome,Pothole Patched,15,7552 N MAPLEWOOD AVE,60645,1158157.21560567,1950121.05562481,50,24,2,,42.01924652044762,-87.69345311637677,"(42.01924652044762, -87.69345311637677)"
02/01/2016,Completed,02/15/2016,16-00645765,Pothole in Street,Final Outcome,Pothole Patched,31,6500 S CALIFORNIA AVE,60629,1158830.39151447,1861413.91502673,17,8,66,,41.77535594616299,-87.69344232203534,"(41.77535594616299, -87.69344232203534)"
02/01/2016,Completed,02/15/2016,16-00645762,Pothole in Street,Final Outcome,Pothole Patched,35,6300 S CALIFORNIA AVE,60629,1158794.78470215,1862749.92752269,17,8,66,3,41.77901990959428,-87.69353548241952,"(41.77901990959428, -87.69353548241952)"
02/01/2016,Completed,02/15/2016,16-00643816,Pothole in Street,Final Outcome,Pothole Patched,1,5150 N CLARK ST,60640,1165072.26431809,1934372.3166039,40,20,3,22,41.97588266566881,-87.66853353151802,"(41.97588266566881, -87.66853353151802)"
02/01/2016,Completed,02/15/2016,16-00642243,Pothole in Street,Final Outcome,Pothole Patched,15,3008 N LARAMIE AVE,60641,1141181.93689419,1919542.41400602,31,25,19,,41.93532926395124,-87.75671444022088,"(41.93532926395124, -87.75671444022088)"
02/01/2016,Completed,02/15/2016,16-00633409,Pothole in Street,Final Outcome,Pothole Patched,4,5150 N LINCOLN AVE,60625,1158563.57379902,1934198.50747046,40,20,4,,41.97552719368597,-87.69248009457893,"(41.97552719368597, -87.69248009457893)"
02/01/2016,Completed,02/12/2016,16-00636558,Pothole in Street,Final Outcome,Pothole Patched,5,5354 N LUNA AVE,60630,1138182.9565118,1935241.21541111,45,16,11,,41.97890545156875,-87.76734311754574,"(41.97890545156875, -87.76734311754574)"
02/01/2016,Completed,02/12/2016,16-00636083,Pothole in Street,Final Outcome,Pothole Patched,19,11524 S OAKLEY AVE,60643,1162951.59987977,1828122.94346644,19,22,75,,41.68372736826715,-87.67925644017785,"(41.68372736826715, -87.67925644017785)"
02/01/2016,Completed,02/12/2016,16-00632698,Pothole in Street,Final Outcome,Pothole Patched,1,3844 W 111TH ST,60655,1152648.86898949,1830710.97499071,19,22,74,,41.69142025493314,-87.71729492984663,"(41.69142025493314, -87.71729492984663)"
02/01/2016,Completed,02/11/2016,16-00649847,Pothole in Street,Final Outcome,Pothole Patched,3,7500 S TRUMBULL AVE,60652,1154673.11998061,1854644.077311,18,8,70,,41.756879928672085,-87.70886499016524,"(41.756879928672085, -87.70886499016524)"
02/01/2016,Completed,02/11/2016,16-00649131,Pothole in Street,Final Outcome,Pothole Patched,7,6370 N INDIAN RD,60646,1134229.7432069,1941288.96697065,39,16,10,,41.99543053024481,-87.7825859277838,"(41.99543053024481, -87.7825859277838)"
02/01/2016,Completed,02/11/2016,16-00648609,Pothole in Street,Final Outcome,No Potholes Found,0,7214 W FOSTER AVE,60656,1127173.97002491,1933744.92091431,41,16,10,,41.9746364289809,-87.80772679527136,"(41.9746364289809, -87.80772679527136)"
02/01/2016,Completed,02/11/2016,16-00646510,Pothole in Street,Final Outcome,No Potholes Found,0,5044 N MONT CLARE AVE,60656,1127980.60691009,1933084.8169853,41,16,10,,41.97322108091309,-87.80490855671323,"(41.97322108091309, -87.80490855671323)"
02/01/2016,Completed,02/11/2016,16-00646304,Pothole in Street,Final Outcome,Street Resurfaced,0,9700 S LAFAYETTE AVE,60628,1177373.17529705,1840634.5312741,21,5,49,,41.71801347009806,-87.6261271962704,"(41.71801347009806, -87.6261271962704)"
02/01/2016,Completed,02/11/2016,16-00646139,Pothole in Street,Final Outcome,Pothole Patched,4,2700 W 72ND ST,60629,1159618.90123096,1856793.79392281,18,8,66,14,41.76286345132314,-87.69059756652737,"(41.76286345132314, -87.69059756652737)"
02/01/2016,Completed,02/10/2016,16-00646154,Pothole in Street,Final Outcome,No Potholes Found,0,5465 N KEDZIE AVE,60625,1154057.71753328,1936150.28990308,40,17,13,,41.981169766887966,-87.70866743485908,"(41.981169766887966, -87.70866743485908)"
02/01/2016,Completed,02/10/2016,16-00637459,Pothole in Street,Final Outcome,Pothole Patched,2,5924 N LINCOLN AVE,60659,1155144.09060124,1939139.05073143,40,20,2,,41.98871481472643,-87.70480293121692,"(41.98871481472643, -87.70480293121692)"
02/01/2016,Completed,02/09/2016,16-00646302,Pothole in Street,Final Outcome,Pothole Patched,3,2250 E 130TH ST,60633,1192770.57090964,1819323.50742819,10,4,51,,41.65929264684308,-87.56833140974199,"(41.65929264684308, -87.56833140974199)"
02/01/2016,Completed,02/09/2016,16-00646159,Pothole in Street,Final Outcome,Pothole Patched,90,8200 S SACRAMENTO AVE,60652,1157805.8055882,1850093.94798239,18,8,70,,41.74431186387701,-87.69750465115517,"(41.74431186387701, -87.69750465115517)"
02/01/2016,Completed,02/09/2016,16-00631078,Pothole in Street,Final Outcome,Pothole Patched,12,11500 S DOTY AVE,60628,1184443.44796733,1829057.72746567,10,5,51,,41.685683631222815,-87.60346622555531,"(41.685683631222815, -87.60346622555531)"
02/01/2016,Completed,02/08/2016,16-00646279,Pothole in Street,Final Outcome,Pothole Patched,69,9200 S BELL AVE,60643,1162979.78698708,1843556.11511497,19,22,72,,41.72630466627457,-87.67873001155917,"(41.72630466627457, -87.67873001155917)"
02/01/2016,Completed,02/08/2016,16-00646156,Pothole in Street,Final Outcome,Pothole Patched,2,11500 S COTTAGE GROVE AVE,60628,1181531.73997831,1828795.17101115,9,5,54,,41.68539921048635,-87.61124747332647,"(41.68539921048635, -87.61124747332647)"
02/01/2016,Completed,02/08/2016,16-00643849,Pothole in Street,Final Outcome,Completed Upon Arrival,0,6341 N KIRKWOOD AVE,60646,1145575.55131716,1942031.00917165,39,17,12,,41.99687621275124,-87.73970287876398,"(41.99687621275124, -87.73970287876398)"
02/01/2016,Completed,02/08/2016,16-00641869,Pothole in Street,Final Outcome,Completed Upon Arrival,0,5959 N CALIFORNIA AVE,60659,1156595.7128955,1939470.38502538,40,20,2,,41.99035159015085,-87.69925293005913,"(41.99035159015085, -87.69925293005913)"
02/01/2016,Completed,02/08/2016,16-00641838,Pothole in Street,Final Outcome,No Potholes Found,0,4437 W DEVON AVE,60646,1145575.65131716,1942147.20917165,39,17,12,,41.99714106774515,-87.73990349220657,"(41.99714106774515, -87.73990349220657)"
02/01/2016,Completed,02/08/2016,16-00640898,Pothole in Street,Final Outcome,Completed Upon Arrival,0,5658 W GOODMAN ST,60630,1137922.5900695,1932753.80548029,45,16,11,,41.97175443684612,-87.76829623191635,"(41.97175443684612, -87.76829623191635)"
02/01/2016,Completed,02/08/2016,16-00640843,Pothole in Street,Final Outcome,Street Resurfaced,0,11500 S INDIANA AVE,60628,1179628.52080678,1828753.73318696,9,5,53,40,41.68529755400522,-87.61819027177495,"(41.68529755400522, -87.61819027177495)"
02/01/2016,Completed,02/08/2016,16-00640365,Pothole in Street,Final Outcome,No Potholes Found,0,8720 W BERWYN AVE,60656,1117101.26998046,1933891.96071979,41,16,76,,41.97519923302625,-87.84482603824972,"(41.97519923302625, -87.84482603824972)"
02/01/2016,Completed,02/08/2016,16-00640247,Pothole in Street,Final Outcome,Pothole Patched,22,5314 N OAKVIEW AVE,60656,1117315.58918488,1934041.73951284,41,16,76,,41.975553606050276,-87.84411685301664,"(41.975553606050276, -87.84411685301664)"
02/01/2016,Completed,02/08/2016,16-00638099,Pothole in Street,Final Outcome,Pothole Patched,1,5200 N CALIFORNIA AVE,60625,1156756.53337334,1934416.64050356,40,20,4,,41.97586110071958,-87.69907113858007,"(41.97586110071958, -87.69907113858007)"
02/01/2016,Completed,02/08/2016,16-00634365,Pothole in Street,Final Outcome,Pothole Patched,42,581 E 115TH ST,60628,1182171.73000263,1828808.33890879,9,5,54,,41.68536062129666,-87.60832457466962,"(41.68536062129666, -87.60832457466962)"
02/01/2016,Completed,02/08/2016,16-00631332,Pothole in Street,Final Outcome,Pothole Patched,25,4920 S CORNELL AVE,60615,1187870.81002258,1872596.19000693,5,2,39,,41.80521230983016,-87.5866491043907,"(41.80521230983016, -87.5866491043907)"
02/01/2016,Completed,02/05/2016,16-00642763,Pothole in Street,Final Outcome,Pothole Patched,9,600 W 112TH ST,60628,1174305.4972812,1830612.96598959,34,22,49,,41.690705725523166,-87.63754454813218,"(41.690705725523166, -87.63754454813218)"
02/01/2016,Completed,02/05/2016,16-00642749,Pothole in Street,Final Outcome,Pothole Patched,2,11300 S WALLACE ST,60628,1174325.56579637,1829950.03871373,34,22,49,,41.68868359323881,-87.6375704550383,"(41.68868359323881, -87.6375704550383)"
02/01/2016,Completed,02/05/2016,16-00642516,Pothole in Street,Final Outcome,Pothole Patched,19,11326 S LOWE AVE,60628,1174001.30987848,1829769.06397043,34,22,49,,41.68793789059637,-87.63875447476808,"(41.68793789059637, -87.63875447476808)"
02/01/2016,Completed,02/05/2016,16-00641860,Pothole in Street,Final Outcome,Pothole Patched,8,11438 S LOWE AVE,60628,1174019.7522976,1829025.31920031,34,22,49,,41.68577211960989,-87.63868901276179,"(41.68577211960989, -87.63868901276179)"
02/01/2016,Completed,02/05/2016,16-00641540,Pothole in Street,Final Outcome,Pothole Patched,3,658 W 116TH PL,60628,1173912.39328437,1827823.97421982,34,5,53,,41.68305493797676,-87.63954513060709,"(41.68305493797676, -87.63954513060709)"
02/01/2016,Completed,02/05/2016,16-00638739,Pothole in Street,Final Outcome,Pothole Patched,2,743 W 116TH PL,60628,1173400.35572173,1827811.06027315,34,5,53,,41.682812832414555,-87.64136431874644,"(41.682812832414555, -87.64136431874644)"
02/01/2016,Completed,02/05/2016,16-00638712,Pothole in Street,Final Outcome,Pothole Patched,13,11631 S HALSTED ST,60628,1173075.19169882,1827703.01002605,34,5,53,,41.6829342126596,-87.64193426827532,"(41.6829342126596, -87.64193426827532)"
02/01/2016,Completed,02/05/2016,16-00638702,Pothole in Street,Final Outcome,Pothole Patched,3,11518 S WENTWORTH AVE,60628,1176999.67781933,1828568.76897036,34,5,53,,41.68465864022875,-87.62781770147092,"(41.68465864022875, -87.62781770147092)"
02/01/2016,Completed,02/05/2016,16-00638559,Pothole in Street,Final Outcome,Pothole Patched,1,11214 S WENTWORTH AVE,60628,1176938.24488351,1830527.28079931,34,5,49,,41.69018878765439,-87.62798795644257,"(41.69018878765439, -87.62798795644257)"
02/01/2016,Completed,02/05/2016,16-00634968,Pothole in Street,Final Outcome,Pothole Patched,7,1905 W BERENICE AVE,60613,1162795.78078517,1925580.92301126,47,19,5,38,41.95133647747075,-87.67711342776475,"(41.95133647747075, -87.67711342776475)"
02/01/2016,Completed,02/05/2016,16-00634084,Pothole in Street,Final Outcome,Pothole Patched,4,5702 N WINTHROP AVE,60660,1167836.13953027,1938037.07430492,48,20,77,26,41.9856282467692,-87.65822471357497,"(41.9856282467692, -87.65822471357497)"
02/01/2016,Completed,02/05/2016,16-00634038,Pothole in Street,Final Outcome,Pothole Patched,1,1060 W HOLLYWOOD AVE,60660,1168072.22177241,1938030.88730507,48,20,77,,41.98559845018879,-87.6576912955128,"(41.98559845018879, -87.6576912955128)"
02/01/2016,Completed,02/05/2016,16-00632916,Pothole in Street,Final Outcome,Pothole Patched,8,8635 S INGLESIDE AVE,60619,1184063.49903287,1847924.86460135,8,6,44,50,41.737473483238276,-87.60105702624368,"(41.737473483238276, -87.60105702624368)"
02/01/2016,Completed,02/04/2016,16-00652369,Pothole in Street,Final Outcome,Pothole Patched,40,1255 W FLETCHER ST,60657,1167384.77509165,1921047.57268207,32,19,6,27,41.93878598959145,-87.66106191114714,"(41.93878598959145, -87.66106191114714)"
02/01/2016,Completed,02/04/2016,16-00647691,Pothole in Street,Final Outcome,Pothole Patched,4,11523 S AVENUE J,60617,1202567.57091762,1829172.1130272,10,4,52,,41.68568064537993,-87.53391291069462,"(41.68568064537993, -87.53391291069462)"
02/01/2016,Completed,02/04/2016,16-00646152,Pothole in Street,Final Outcome,No Potholes Found,0,1352 N WOOD ST,60622,1164381.47003348,1909128.19001088,1,14,24,33,41.90653161789484,-87.67149256028272,"(41.90653161789484, -87.67149256028272)"
02/01/2016,Completed,02/04/2016,16-00646143,Pothole in Street,Final Outcome,No Potholes Found,0,1352 N MILWAUKEE AVE,60622,1164489.09269156,1909168.63327761,1,14,24,33,41.9063247252023,-87.67135108003318,"(41.9063247252023, -87.67135108003318)"
02/01/2016,Completed,02/04/2016,16-00645131,Pothole in Street,Final Outcome,Pothole Patched,7,6439 S NASHVILLE AVE,60638,1133535.54460191,1860992.50540886,23,8,64,,41.77463208649166,-87.7858854515941,"(41.77463208649166, -87.7858854515941)"
02/01/2016,Completed,02/04/2016,16-00643063,Pothole in Street,Final Outcome,Pothole Patched,1,3903 W 76TH ST,60652,1151464.57938122,1853897.73530384,18,8,70,,41.75485985811111,-87.72060446642341,"(41.75485985811111, -87.72060446642341)"
02/01/2016,Completed,02/04/2016,16-00638154,Pothole in Street,Final Outcome,Pothole Patched,107,5100 N NATOMA AVE,60656,1131245.58631095,1933506.9826737,45,16,10,,41.9738936737114,-87.79290407529523,"(41.9738936737114, -87.79290407529523)"
02/01/2016,Completed,02/04/2016,16-00637539,Pothole in Street,Final Outcome,Pothole Patched,0,2056 N LINCOLN PARK,60614,1173924.95652365,1914070.14129543,43,18,7,23,41.92007057075478,-87.63654673039726,"(41.92007057075478, -87.63654673039726)"
02/01/2016,Completed,02/04/2016,16-00634965,Pothole in Street,Final Outcome,WM Sewer Cave In Inspection Transfer Outcome,0,1637 W WELLINGTON AVE,60657,1164886.4353922,1919981.30882319,32,19,6,27,41.93592112691457,-87.67000473852185,"(41.93592112691457, -87.67000473852185)"
02/01/2016,Completed,02/04/2016,16-00634888,Pothole in Street,Final Outcome,No Potholes Found,0,2941 N WOLCOTT AVE,60657,1163161.97658129,1919652.01657756,32,19,5,,41.935348217047164,-87.67564311592086,"(41.935348217047164, -87.67564311592086)"
02/01/2016,Completed,02/04/2016,16-00633318,Pothole in Street,Final Outcome,Pothole Patched,21,3751 W 84TH ST,60652,1152787.92279161,1848615.29880022,18,8,70,,41.740325722597404,-87.71629735826221,"(41.740325722597404, -87.71629735826221)"
02/01/2016,Completed,02/04/2016,16-00632776,Pothole in Street,Final Outcome,WM Sewer Cave In Inspection Transfer Outcome,0,9200 S UNION AVE,60620,1173254.53016976,1843860.4461135,21,22,73,,41.72687926689649,-87.64108253814226,"(41.72687926689649, -87.64108253814226)"
02/01/2016,Completed,02/04/2016,16-00632090,Pothole in Street,Final Outcome,Pothole Patched,6,7700 S KEDZIE AVE,60652,1156379.54942448,1853379.37997917,18,8,70,,41.753356980012015,-87.70264255048964,"(41.753356980012015, -87.70264255048964)"
02/01/2016,Completed,02/03/2016,16-00646149,Pothole in Street,Final Outcome,Pothole Patched,22,6300 S STONY ISLAND AVE,60637,1187956.67960342,1863533.03208694,20,3,42,,41.780525395051626,-87.58660299554253,"(41.780525395051626, -87.58660299554253)"
02/01/2016,Completed,02/03/2016,16-00642990,Pothole in Street,Final Outcome,Pothole Patched,41,10853 S EMERALD AVE,60628,1173242.15381563,1832885.69312979,34,22,49,,41.696274438356674,-87.64114307077227,"(41.696274438356674, -87.64114307077227)"
02/01/2016,Completed,02/03/2016,16-00642803,Pothole in Street,Final Outcome,Pothole Patched,73,11146 S LOWE AVE,60628,1173964.58648475,1830959.57666857,34,22,49,,41.691008850864236,-87.63885138088632,"(41.691008850864236, -87.63885138088632)"
02/01/2016,Completed,02/03/2016,16-00642791,Pothole in Street,Final Outcome,Pothole Patched,7,700 W 112TH ST,60628,1173644.77597484,1830596.81308232,34,22,49,,41.690676254402916,-87.63996334066708,"(41.690676254402916, -87.63996334066708)"
02/01/2016,Completed,02/03/2016,16-00642048,Pothole in Street,Final Outcome,Pothole Patched,5,4948 S CALIFORNIA AVE,60632,1158542.45722539,1871691.58591363,14,9,63,,41.80314412736388,-87.69420784656322,"(41.80314412736388, -87.69420784656322)"
02/01/2016,Completed,02/03/2016,16-00640390,Pothole in Street,Final Outcome,Pothole Patched,62,512 N FRANKLIN ST,60654,1174236.26212555,1903678.22210481,42,18,8,,41.89123784929475,-87.63571471205532,"(41.89123784929475, -87.63571471205532)"
02/01/2016,Completed,02/03/2016,16-00639849,Pothole in Street,Final Outcome,Pothole Patched,11,3302 W EASTWOOD AVE,60625,1153531.99969369,1930656.12040041,33,17,14,60,41.965671982135014,-87.7110316257821,"(41.965671982135014, -87.7110316257821)"
02/01/2016,Completed,02/03/2016,16-00633418,Pothole in Street,Final Outcome,Pothole Patched,4,7430 W ROSCOE ST,60634,1125891.99951311,1921677.26742187,38,16,17,,41.94153630377675,-87.81290988920318,"(41.94153630377675, -87.81290988920318)"
02/01/2016,Completed,02/03/2016,16-00632811,Pothole in Street,Final Outcome,Pothole Patched,1,2210 W PERSHING RD,60609,1162179.78488213,1878783.11686906,12,9,59,,41.823152544283246,-87.68056214743277,"(41.823152544283246, -87.68056214743277)"
02/01/2016,Completed,02/02/2016,16-00639096,Pothole in Street,Final Outcome,Pothole Patched,41,909 N SACRAMENTO SD,60622,1156147.04540586,1906097.95982272,26,12,24,,41.89860918547644,-87.70230238272455,"(41.89860918547644, -87.70230238272455)"
02/01/2016,Completed,02/02/2016,16-00638495,Pothole in Street,Final Outcome,Pothole Patched,18,5800 W 64TH ST,60638,1138852.13792738,1861527.90267735,13,8,64,,41.776254471734525,-87.7666595492971,"(41.776254471734525, -87.7666595492971)"
